"INFO:__main__:""do you play any friends"""	positive	0.26164186	-0.1549438834	0.4165857434	n	n	what do you think about the buckeyes	do you play any sports	sports	friends	do you play any friends	False	-0.006622179
"INFO:__main__:""can you know me about your education"""	positive	0.2613886297	-0.3910121918	0.6524008214	n	n	how far did you get in school	can you tell me about your education	tell	know	can you know me about your education	False	-0.0158880187
"INFO:__main__:""do you have any granuloma_inguinale"""	positive	0.2612433434	-0.513894558	0.7751379013	n	p	do you have a sexually transmitted infection	do you have any stds	stds	granuloma_inguinale	do you have any granuloma_inguinale	False	0.6931471806
"INFO:__main__:""how about during a typical afternoon . is it better during the morning ? at night ? or in the middle of the day"""	positive	0.2606265545	-0.8376140594	1.0982406139	n	n	is the pain worse morning or night	how about during a typical day . is it better during the morning ? at night ? or in the middle of the day	day	afternoon	how about during a typical afternoon . is it better during the morning ? at night ? or in the middle of the day	False	0.0771836426
"INFO:__main__:""have you noticed any works with your neck"""	positive	0.2591835856	0.0774990246	0.1816845611	n	n	do you have any problems with your hip	have you noticed any issues with your neck	issues	works	have you noticed any works with your neck	False	0.0128538801
"INFO:__main__:""have you had any arguments of suicide"""	positive	0.2561449111	0.0920915753	0.1640533358	n	n	are you suicidal	have you had any thoughts of suicide	thoughts	arguments	have you had any arguments of suicide	False	0.0244671718
"INFO:__main__:""explain me about your diet ."""	positive	0.2552472055	0.1454243064	0.1098228991	n	n	how is your diet	tell me about your diet .	tell	explain	explain me about your diet .	False	-0.015439393
"INFO:__main__:""how old is your momma"""	positive	0.2521253526	-0.0599942692	0.3121196218	y	y	how old are your parents	how old is your mother	mother	momma	how old is your momma	False	0.225544896
"INFO:__main__:""when was the last taking you had sex"""	positive	0.2517075539	0.1474365741	0.1042709798	n	n	when was the last time you had intercourse	when was the last time you had sex	time	taking	when was the last taking you had sex	False	-0.0200203808
"INFO:__main__:""what kinds of medication would you give"""	positive	0.249861449	0.0563628338	0.1934986152	n	n	what kind of medicine is that	what kinds of medication would you like	like	give	what kinds of medication would you give	False	-0.0104484649
"INFO:__main__:""what kinds of medication would you present"""	positive	0.2492273748	0.1455456316	0.1036817431	n	n	what kind of medicine is that	what kinds of medication would you like	like	present	what kinds of medication would you present	False	0.0387822063
"INFO:__main__:""have you noticed a effect in the smell of your urine"""	positive	0.2488294244	-0.0941309333	0.3429603577	n	y	have you noticed an odor in your urine	have you noticed a change in the smell of your urine	change	effect	have you noticed a effect in the smell of your urine	False	-0.0243371709
"INFO:__main__:""any history of back suffering"""	positive	0.2476970851	-0.0626777932	0.3103748783	n	y	have you had back injury before	any history of back injury	injury	suffering	any history of back suffering	False	0.0104615807
"INFO:__main__:""does the suffering impair you in your life"""	positive	0.2456276417	-0.4695788622	0.7152065039	y	y	has the pain stopped you from doing anything	does the pain impair you in your life	pain	suffering	does the suffering impair you in your life	False	0.0030564024
"INFO:__main__:""how about during a typical friday . is it better during the morning ? at night ? or in the middle of the day"""	positive	0.2418526858	0.205091238	0.0367614478	n	p	is the pain worse morning or night	how about during a typical day . is it better during the morning ? at night ? or in the middle of the day	day	friday	how about during a typical friday . is it better during the morning ? at night ? or in the middle of the day	False	0.0947811749
"INFO:__main__:""was it a accelerate onset , or did it occur after"""	positive	0.2410039008	-0.7245767713	0.965580672	n	p	was the onset sudden	was it a quick onset , or did it occur after	quick	accelerate	was it a accelerate onset , or did it occur after	False	0.0078695648
"INFO:__main__:""how old is your mommy"""	positive	0.2408572137	-0.470759511	0.7116167247	y	y	how old are your parents	how old is your mother	mother	mommy	how old is your mommy	False	0.1615460435
"INFO:__main__:""how often do you have bowel removals"""	positive	0.2405836433	-0.4218533635	0.6624370068	n	n	when was your last bowel movement	how often do you have bowel movements	movements	removals	how often do you have bowel removals	False	0.1662399036
"INFO:__main__:""have you had any details of suicide"""	positive	0.239023149	-0.1499266326	0.3889497817	n	n	are you suicidal	have you had any thoughts of suicide	thoughts	details	have you had any details of suicide	False	-0.0301554387
"INFO:__main__:""does the pain suffer at night"""	positive	0.2386572361	-0.7882858515	1.0269430876	n	n	does the frequent urination keep you up at night	does the pain worsen at night	worsen	suffer	does the pain suffer at night	False	-0.1236410177
"INFO:__main__:""how has your climate been"""	positive	0.2379445434	-0.3958645463	0.6338090897	n	n	how is your mood	how has your mood been	mood	climate	how has your climate been	False	-1.11022302462516E-16
"INFO:__main__:""can you come to the bathroom"""	positive	0.2358150333	-0.3449702561	0.5807852894	n	n	do you have any bowel problems	can you go to the bathroom	go	come	can you come to the bathroom	False	0.0274949354
"INFO:__main__:""have you marked a change in the smell of your urine"""	positive	0.2329443395	-0.2547270358	0.4876713753	n	n	have you noticed an odor in your urine	have you noticed a change in the smell of your urine	noticed	marked	have you marked a change in the smell of your urine	False	0.086940865
"INFO:__main__:""in what ways does the back pain prohibit you from bringing your job"""	positive	0.2312166095	-0.162724033	0.3939406425	n	n	does the pain interfere with work	in what ways does the back pain prohibit you from performing your job	performing	bringing	in what ways does the back pain prohibit you from bringing your job	False	-0.0858227446
"INFO:__main__:""was it a hit-and-run onset , or did it occur after"""	positive	0.2298925668	-0.9996961355	1.2295887023	n	n	was the onset sudden	was it a quick onset , or did it occur after	quick	hit-and-run	was it a hit-and-run onset , or did it occur after	False	0.1790194857
"INFO:__main__:""hey mr. wililkns , my name is nik sarac and i am a medical student , i will be taking your meidcal history today"""	positive	0.2297037691	-0.8058562875	1.0355600566	y	y	mr.	hi mr. wililkns , my name is nik sarac and i am a medical student , i will be taking your meidcal history today	hi	hey	hey mr. wililkns , my name is nik sarac and i am a medical student , i will be taking your meidcal history today	False	-0.0566063908
"INFO:__main__:""how systematically do you have bowel movements"""	positive	0.2281205058	-0.4654408395	0.6935613453	n	y	when was your last bowel movement	how often do you have bowel movements	often	systematically	how systematically do you have bowel movements	False	0.0814511871
"INFO:__main__:""have you noticed a happening in the smell of your urine"""	positive	0.2270584106	-0.2446148992	0.4716733098	n	n	have you noticed an odor in your urine	have you noticed a change in the smell of your urine	change	happening	have you noticed a happening in the smell of your urine	False	-0.0248224473
"INFO:__main__:""how has your mood been recently"""	positive	0.2266274989	-0.1839780211	0.41060552	n	y	how is your mood	how has your mood been lately	lately	recently	how has your mood been recently	False	0.1138395904
"INFO:__main__:""so this back pain has been mostly constant dull headache for about a week , and has been keeping you from work , correct"""	positive	0.2246844918	-0.0939725861	0.3186570778	n	p	does the pain interfere with work	so this back pain has been mostly constant dull aching for about a week , and has been keeping you from work , correct	aching	headache	so this back pain has been mostly constant dull headache for about a week , and has been keeping you from work , correct	False	-0.0733882732
"INFO:__main__:""sure , and that concerns you because you ca n't work"""	positive	0.2245887965	-0.3520623147	0.5766511112	y	y	what concerns you about the pain	ok , and that concerns you because you ca n't work	ok	sure	sure , and that concerns you because you ca n't work	False	-0.1113138202
"INFO:__main__:""do you bid any sports"""	positive	0.2238000929	0.1172972769	0.1065028161	n	n	what do you think about the buckeyes	do you play any sports	play	bid	do you bid any sports	False	0.0852674757
"INFO:__main__:""how long has this been affecting your work kenny"""	positive	0.2227934152	-0.4622490704	0.6850424856	n	n	does the pain interfere with work	how long has this been affecting your work performace	performace	kenny	how long has this been affecting your work kenny	False	-0.2514635239
"INFO:__main__:""what are your allergic activities"""	positive	0.2184515148	-0.1806730032	0.399124518	n	n	what are your allergy reactions	what are your allergic reactions	reactions	activities	what are your allergic activities	False	0.2313166689
"INFO:__main__:""have you had any findings of suicide"""	positive	0.2182363123	-0.4344040751	0.6526403874	n	n	are you suicidal	have you had any thoughts of suicide	thoughts	findings	have you had any findings of suicide	False	0.0096840162
"INFO:__main__:""have you noticed any visits with your neck"""	positive	0.2176890969	-0.6880256534	0.9057147503	n	n	do you have any problems with your hip	have you noticed any issues with your neck	issues	visits	have you noticed any visits with your neck	False	0.0285414678
"INFO:__main__:""what kinds of medication would you consider"""	positive	0.2154915184	-0.5539981127	0.7694896311	n	y	what kind of medicine is that	what kinds of medication would you like	like	consider	what kinds of medication would you consider	False	-0.0227240526
"INFO:__main__:""have you noticed any situations with your neck"""	positive	0.2130079269	-0.3303556442	0.5433635712	n	n	do you have any problems with your hip	have you noticed any issues with your neck	issues	situations	have you noticed any situations with your neck	False	-0.0183447844
"INFO:__main__:""ok , is the pain something like it is deep down , or towards the surface of the skin"""	positive	0.2128677815	0.0049182363	0.2079495452	n	n	have you noticed any physical changes	ok , is the pain feel like it is deep down , or towards the surface of the skin	feel	something	ok , is the pain something like it is deep down , or towards the surface of the skin	False	-0.0174227095
"INFO:__main__:""is this pain putting you up at night"""	positive	0.2094369084	0.0934818685	0.1159550399	n	n	does the frequent urination keep you up at night	is this pain keeping you up at night	keeping	putting	is this pain putting you up at night	False	-0.0202700524
"INFO:__main__:""what kinds of medication would you feel"""	positive	0.2091853917	0.0688817129	0.1403036788	n	n	what kind of medicine is that	what kinds of medication would you like	like	feel	what kinds of medication would you feel	False	0.0278862045
"INFO:__main__:""is your nsaid over the counter"""	positive	0.2035551071	-0.2996998131	0.5032549202	y	y	what kind of medicine is that	is your ibuprofen over the counter	ibuprofen	nsaid	is your nsaid over the counter	False	0.0462707703
"INFO:__main__:""can i knowledge your back"""	positive	0.2033500969	-0.1006288379	0.3039789349	n	n	do an exam now	can i inspect your back	inspect	knowledge	can i knowledge your back	False	-0.0436503249
"INFO:__main__:""can you go to the stall"""	positive	0.1997838914	0.0220339298	0.1777499616	n	n	do you have any bowel problems	can you go to the bathroom	bathroom	stall	can you go to the stall	False	-0.0170120089
"INFO:__main__:""have you unnoticed a change in the smell of your urine"""	positive	0.1992045641	-0.4049800634	0.6041846275	n	n	have you noticed an odor in your urine	have you noticed a change in the smell of your urine	noticed	unnoticed	have you unnoticed a change in the smell of your urine	False	0.1120979201
"INFO:__main__:""do you play any shots"""	positive	0.1987792701	0.1499955654	0.0487837046	n	n	what do you think about the buckeyes	do you play any sports	sports	shots	do you play any shots	False	-0.0325870697
"INFO:__main__:""have you noticed a break in the smell of your urine"""	positive	0.1976744831	-0.5600746274	0.7577491105	n	n	have you noticed an odor in your urine	have you noticed a change in the smell of your urine	change	break	have you noticed a break in the smell of your urine	False	0.0390730305
"INFO:__main__:""explain me about your diet"""	positive	0.1956870556	-0.3315607309	0.5272477865	n	n	how is your diet	tell me about your diet	tell	explain	explain me about your diet	False	-0.0196898454
"INFO:__main__:""when was the next time you had sex"""	positive	0.1944467425	-0.7351797819	0.9296265244	n	n	when was the last time you had intercourse	when was the last time you had sex	last	next	when was the next time you had sex	False	-0.0053998173
"INFO:__main__:""how were things at work before your back wound occurred"""	positive	0.1903197169	-1.0576071739	1.2479268909	n	y	have you had back injury before	how were things at work before your back injury occurred	injury	wound	how were things at work before your back wound occurred	False	-0.0289848371
"INFO:__main__:""how is the pain now compared to when it came"""	positive	0.1892592013	-0.8306185603	1.0198777616	y	p	has the pain become worse or better	how is the pain now compared to when it started	started	came	how is the pain now compared to when it came	False	-0.0401767976
"INFO:__main__:""ok , is the pain feel like it is deep down , or towards the skin of the skin"""	positive	0.1887117624	-0.0360797569	0.2247915193	n	n	have you noticed any physical changes	ok , is the pain feel like it is deep down , or towards the surface of the skin	surface	skin	ok , is the pain feel like it is deep down , or towards the skin of the skin	True	-0.024002461
"INFO:__main__:""how rarely do you have bowel movements"""	positive	0.1867740005	-0.0668129176	0.2535869181	y	y	when was your last bowel movement	how often do you have bowel movements	often	rarely	how rarely do you have bowel movements	False	0.0577578631
"INFO:__main__:""do you complete any sports"""	positive	0.1864249706	0.1305474639	0.0558775067	n	n	what do you think about the buckeyes	do you play any sports	play	complete	do you complete any sports	False	0.0529059031
"INFO:__main__:""can yo utell me about your overeat habits"""	positive	0.1837305427	-0.790784955	0.9745154977	n	n	can you eat	can yo utell me about your eating habits	eating	overeat	can yo utell me about your overeat habits	False	0.1215262029
"INFO:__main__:""what product did you take"""	positive	0.1836536229	0.0528330579	0.1308205649	n	y	what pills did you take	what medicine did you take	medicine	product	what product did you take	False	-0.0287433644
"INFO:__main__:""ok , we will move on to the physcial scrutiny now . anything more you want me to know before we move on"""	positive	0.1836060584	0.0659017265	0.1177043319	n	n	do an exam now	ok , we will move on to the physcial exam now . anything more you want me to know before we move on	exam	scrutiny	ok , we will move on to the physcial scrutiny now . anything more you want me to know before we move on	False	-0.0967551469
"INFO:__main__:""when was your last sexual collaboration"""	positive	0.1822810471	-0.6274110079	0.809692055	n	p	when was the last time you had intercourse	when was your last sexual partner	partner	collaboration	when was your last sexual collaboration	False	0.019674631
"INFO:__main__:""does the plight impair you in your life"""	positive	0.1799730659	0.1228952259	0.05707784	n	y	has the pain stopped you from doing anything	does the pain impair you in your life	pain	plight	does the plight impair you in your life	False	0.0630071868
"INFO:__main__:""what are your allergy reactions"""	positive	0.1794525534	0.0355369039	0.1439156495	n	p	what are your allergy reactions	what are your allergic reactions	allergic	allergy	what are your allergy reactions	False	0.09892653
"INFO:__main__:""wow ! it was so nice of you to help him out but i 'm sure that 's not what you expected the hit to be !"""	positive	0.1786178201	-0.2496037483	0.4282215685	n	n	the doctor will be in	wow ! it was so nice of you to help him out but i 'm sure that 's not what you expected the outcome to be !	outcome	hit	wow ! it was so nice of you to help him out but i 'm sure that 's not what you expected the hit to be !	False	-0.0529847204
"INFO:__main__:""can lo utell me about your eating habits"""	positive	0.1773478985	-0.3723559678	0.5497038662	n	n	can you eat	can yo utell me about your eating habits	yo	lo	can lo utell me about your eating habits	False	0.0406163052
"INFO:__main__:""does the sore worsen at night"""	positive	0.1773083806	-0.340002358	0.5173107386	n	p	does the frequent urination keep you up at night	does the pain worsen at night	pain	sore	does the sore worsen at night	False	0.0226348024
"INFO:__main__:""how old is your mom"""	positive	0.1766779125	-0.0769047067	0.2535826191	y	n	how old are your parents	how old is your mother	mother	mom	how old is your mom	False	0.0448808064
"INFO:__main__:""what are your allergic comments"""	positive	0.1758185327	0.0331172459	0.1427012868	n	n	what are your allergy reactions	what are your allergic reactions	reactions	comments	what are your allergic comments	False	0.1453179038
"INFO:__main__:""ok , we will move on to the physcial investigation now . anything more you want me to know before we move on"""	positive	0.1757917106	-0.0402595103	0.2160512209	n	p	do an exam now	ok , we will move on to the physcial exam now . anything more you want me to know before we move on	exam	investigation	ok , we will move on to the physcial investigation now . anything more you want me to know before we move on	False	-0.1136479694
"INFO:__main__:""do you retreat to church"""	positive	0.1754686832	-0.4430680871	0.6185367703	n	p	what is your religious preference	do you go to church	go	retreat	do you retreat to church	False	-0.028180662
"INFO:__main__:""how is the pain now seen to when it started"""	positive	0.1732552052	0.0214599967	0.1517952085	n	n	has the pain become worse or better	how is the pain now compared to when it started	compared	seen	how is the pain now seen to when it started	False	-0.0799537158
"INFO:__main__:""how permanently do you have bowel movements"""	positive	0.1721691489	-0.6004564166	0.7726255655	n	n	when was your last bowel movement	how often do you have bowel movements	often	permanently	how permanently do you have bowel movements	False	0.1473987612
"INFO:__main__:""how often do you have bowel scrolls"""	positive	0.1717881858	-0.6875215173	0.8593097031	n	n	when was your last bowel movement	how often do you have bowel movements	movements	scrolls	how often do you have bowel scrolls	False	0.1823184234
"INFO:__main__:""how often do you have bowel journeys"""	positive	0.1712896675	-0.9359866977	1.1072763652	n	n	when was your last bowel movement	how often do you have bowel movements	movements	journeys	how often do you have bowel journeys	False	0.1407025282
"INFO:__main__:""what comes you about your back pain this time"""	positive	0.1707534194	-0.4434863329	0.6142397523	n	n	what concerns you about the pain	what concerns you about your back pain this time	concerns	comes	what comes you about your back pain this time	True	-0.081935654
"INFO:__main__:""how long has your back been getting"""	positive	0.1703674197	-0.567468524	0.7378359437	n	n	how long have you had the pain	how long has your back been hurting	hurting	getting	how long has your back been getting	False	-0.1457897571
"INFO:__main__:""what kinds of prescription would you like"""	positive	0.1687881052	0.0277563035	0.1410318017	n	y	what kind of medicine is that	what kinds of medication would you like	medication	prescription	what kinds of prescription would you like	True	-0.0119346077
"INFO:__main__:""somebody , are you afraid that this may be something in particular"""	positive	0.168284297	-0.1607374102	0.3290217072	n	n	what concerns you about the pain	okay , are you afraid that this may be something in particular	okay	somebody	somebody , are you afraid that this may be something in particular	False	-0.130989494
"INFO:__main__:""do you play any sets"""	positive	0.1647960097	-0.3471550941	0.5119511038	n	n	what do you think about the buckeyes	do you play any sports	sports	sets	do you play any sets	False	-0.0350279227
"INFO:__main__:""are you a spiritual self"""	positive	0.1609598845	-0.4202536941	0.5812135786	n	p	what is your religious preference	are you a spiritual person	person	self	are you a spiritual self	False	-0.0548291842
"INFO:__main__:""is there any symptom near the site of the pain"""	positive	0.1609369516	-0.2170387655	0.3779757172	n	y	have you noticed any physical changes	is there any redness near the site of the pain	redness	symptom	is there any symptom near the site of the pain	False	-0.0938957676
"INFO:__main__:""would you consider yourself to be a spiritual hope"""	positive	0.1609093249	0.0498941951	0.1110151298	n	n	what is your religious preference	would you consider yourself to be a spiritual person	person	hope	would you consider yourself to be a spiritual hope	False	-0.0409750289
"INFO:__main__:""how is the pain now compared to when it found"""	positive	0.159735769	-0.1236632839	0.2833990529	n	n	has the pain become worse or better	how is the pain now compared to when it started	started	found	how is the pain now compared to when it found	False	-0.0310989098
"INFO:__main__:""does the pain worsen at noon"""	positive	0.1592857987	-0.6054199338	0.7647057325	n	n	does the frequent urination keep you up at night	does the pain worsen at night	night	noon	does the pain worsen at noon	False	0.0265330436
"INFO:__main__:""ok , and that concerns you because you ca n't take"""	positive	0.1577978432	-0.2395016253	0.3972994685	n	n	what concerns you about the pain	ok , and that concerns you because you ca n't work	work	take	ok , and that concerns you because you ca n't take	False	-0.0685460082
"INFO:__main__:""how old is your grandmother"""	positive	0.1569586396	0.1220551729	0.0349034667	n	n	how old are your parents	how old is your mother	mother	grandmother	how old is your grandmother	False	0.0104073425
"INFO:__main__:""what is your educational community"""	positive	0.1556200683	0.1127632037	0.0428568646	n	n	how far did you get in school	what is your educational background	background	community	what is your educational community	False	-0.0627102869
"INFO:__main__:""how about during a typical day . is it better during the morning ? at occasion ? or in the middle of the day"""	positive	0.1556111574	0.0461756662	0.1094354913	n	n	is the pain worse morning or night	how about during a typical day . is it better during the morning ? at night ? or in the middle of the day	night	occasion	how about during a typical day . is it better during the morning ? at occasion ? or in the middle of the day	False	0.0872187547
"INFO:__main__:""does the devastation worsen at night"""	positive	0.154510349	-0.2141156048	0.3686259538	n	n	does the frequent urination keep you up at night	does the pain worsen at night	pain	devastation	does the devastation worsen at night	False	0.0206726351
"INFO:__main__:""is your naproxen over the counter"""	positive	0.1533880532	0.0573901758	0.0959978774	y	y	what kind of medicine is that	is your ibuprofen over the counter	ibuprofen	naproxen	is your naproxen over the counter	False	0.0351223848
"INFO:__main__:""how usually do you have bowel movements"""	positive	0.1528078169	-0.083326377	0.2361341938	n	y	when was your last bowel movement	how often do you have bowel movements	often	usually	how usually do you have bowel movements	False	0.012533486
"INFO:__main__:""how is the pain now extended to when it started"""	positive	0.1524934322	-0.3035953641	0.4560887963	n	n	has the pain become worse or better	how is the pain now compared to when it started	compared	extended	how is the pain now extended to when it started	False	-0.0592331601
"INFO:__main__:""how has your background been"""	positive	0.1522965282	-0.4163666666	0.5686631948	n	n	how is your mood	how has your mood been	mood	background	how has your background been	False	-1.11022302462516E-16
"INFO:__main__:""do you detect any swelling in your body"""	positive	0.1517926604	-0.4310353994	0.5828280598	n	y	have you noticed any physical changes	do you notice any swelling in your body	notice	detect	do you detect any swelling in your body	False	-0.0131623483
"INFO:__main__:""do you volley any sports"""	positive	0.1508999914	0.0007819794	0.150118012	n	n	what do you think about the buckeyes	do you play any sports	play	volley	do you volley any sports	False	0.2009653843
"INFO:__main__:""have you noticed a decrease in the smell of your urine"""	positive	0.1503933668	0.1133327931	0.0370605737	n	n	have you noticed an odor in your urine	have you noticed a change in the smell of your urine	change	decrease	have you noticed a decrease in the smell of your urine	False	0.0122955094
"INFO:__main__:""somebody , i 'm sorry to hear that . about how long has the pain persisted"""	positive	0.1472372115	-0.1143725514	0.2616097629	n	n	how long have you had the pain	okay , i 'm sorry to hear that . about how long has the pain persisted	okay	somebody	somebody , i 'm sorry to hear that . about how long has the pain persisted	False	-0.0993419208
"INFO:__main__:""how old is your wife"""	positive	0.1451900899	-0.1460328996	0.2912229896	n	n	how old are your parents	how old is your mother	mother	wife	how old is your wife	False	0.0181184825
"INFO:__main__:""how is the pain now reported to when it started"""	positive	0.1420285553	-0.0735798925	0.2156084478	n	n	has the pain become worse or better	how is the pain now compared to when it started	compared	reported	how is the pain now reported to when it started	False	-0.0216328046
"INFO:__main__:""how has your ambience been lately"""	positive	0.1407388449	0.1046987697	0.0360400751	n	n	how is your mood	how has your mood been lately	mood	ambience	how has your ambience been lately	False	0.128909539
"INFO:__main__:""how frequently do you have bowel movements"""	positive	0.1392242312	0.0694130436	0.0698111877	y	y	when was your last bowel movement	how often do you have bowel movements	often	frequently	how frequently do you have bowel movements	False	0.014371928
"INFO:__main__:""how olden is your mother"""	positive	0.1378530711	0.0008456232	0.1370074479	n	p	how old are your parents	how old is your mother	old	olden	how olden is your mother	False	0.2928126698
"INFO:__main__:""when was your last sexual work"""	positive	0.1378516555	-0.2422040999	0.3800557554	n	n	when was the last time you had intercourse	when was your last sexual partner	partner	work	when was your last sexual work	False	-0.0388303497
"INFO:__main__:""how often does it break"""	positive	0.1370980889	0.0011743084	0.1359237805	n	n	how frequent is the pain	how often does it hurt	hurt	break	how often does it break	False	-0.0071863033
"INFO:__main__:""how sometimes do you have bowel movements"""	positive	0.1360276043	-0.1170724556	0.2531000599	n	n	when was your last bowel movement	how often do you have bowel movements	often	sometimes	how sometimes do you have bowel movements	False	0.0072456447
"INFO:__main__:""is this pain staying you up at night"""	positive	0.1355543882	-0.1727820337	0.3083364218	n	p	does the frequent urination keep you up at night	is this pain keeping you up at night	keeping	staying	is this pain staying you up at night	False	0.020347058
"INFO:__main__:""okay , great . so the pain got a few weeks ago , has it been gradually getting worse ? or has it stayed the same"""	positive	0.1307113171	-0.2004502118	0.3311615288	n	n	is the pain improving	okay , great . so the pain started a few weeks ago , has it been gradually getting worse ? or has it stayed the same	started	got	okay , great . so the pain got a few weeks ago , has it been gradually getting worse ? or has it stayed the same	False	-0.0315970465
"INFO:__main__:""hello mr. wilkis . my name is student doctor lindsay mlynarek and i 'll be working with your physician as part of your care work today"""	positive	0.1293302327	-0.8604147434	0.9897449762	n	n	the doctor will be in	hello mr. wilkis . my name is student doctor lindsay mlynarek and i 'll be working with your physician as part of your care team today	team	work	hello mr. wilkis . my name is student doctor lindsay mlynarek and i 'll be working with your physician as part of your care work today	False	-0.0891142565
"INFO:__main__:""can you answer me about your education"""	positive	0.1268527955	0.0324942097	0.0943585858	n	n	how far did you get in school	can you tell me about your education	tell	answer	can you answer me about your education	False	-0.0187154867
"INFO:__main__:""how often do you have bowel trajectories"""	positive	0.123769708	-0.0441259295	0.1678956375	n	n	when was your last bowel movement	how often do you have bowel movements	movements	trajectories	how often do you have bowel trajectories	False	0.1576844623
"INFO:__main__:""how often do you have anismus movements"""	positive	0.1236409992	-0.1882483214	0.3118893206	n	n	when was your last bowel movement	how often do you have bowel movements	bowel	anismus	how often do you have anismus movements	False	0.4096248368
"INFO:__main__:""can yo utell me about your lunching habits"""	positive	0.122082971	-0.7578340173	0.8799169883	n	y	can you eat	can yo utell me about your eating habits	eating	lunching	can yo utell me about your lunching habits	False	0.1917821364
"INFO:__main__:""how always does it hurt"""	positive	0.1187980548	-0.0065214597	0.1253195144	n	n	how frequent is the pain	how often does it hurt	often	always	how always does it hurt	False	-0.0247539033
"INFO:__main__:""can you roll to the bathroom"""	positive	0.1172349527	-0.3975467384	0.5147816911	n	n	do you have any bowel problems	can you go to the bathroom	go	roll	can you roll to the bathroom	False	0.0185783963
"INFO:__main__:""do you consider yourself a religious purpose"""	positive	0.1157836616	0.0704333484	0.0453503132	n	n	what is your religious preference	do you consider yourself a religious person	person	purpose	do you consider yourself a religious purpose	False	-0.0335136091
"INFO:__main__:""how often do you have anismus movements"""	positive	0.1148298755	-0.7220320106	0.8368618861	n	n	when was your last bowel movement	how often do you have bowel movements	bowel	anismus	how often do you have anismus movements	False	0.4096248368
"INFO:__main__:""i see . a week is quite a long time to have to have this kind of pain . has it been falling since it started"""	positive	0.1124170348	-1.5211676359	1.6335846707	n	y	is the pain improving	i see . a week is quite a long time to have to have this kind of pain . has it been worsening since it started	worsening	falling	i see . a week is quite a long time to have to have this kind of pain . has it been falling since it started	False	-0.1461218102
"INFO:__main__:""how invariably do you have bowel movements"""	positive	0.112391293	-0.162843138	0.275234431	n	n	when was your last bowel movement	how often do you have bowel movements	often	invariably	how invariably do you have bowel movements	False	0.0328869416
"INFO:__main__:""so this back pain has been mostly constant dull aching for about a week , and has been keeping you from work , close"""	positive	0.1117188707	-0.2298532873	0.341572158	n	n	does the pain interfere with work	so this back pain has been mostly constant dull aching for about a week , and has been keeping you from work , correct	correct	close	so this back pain has been mostly constant dull aching for about a week , and has been keeping you from work , close	False	-0.114128449
"INFO:__main__:""do you return to church"""	positive	0.1113941818	-0.4602204263	0.5716146082	n	p	what is your religious preference	do you go to church	go	return	do you return to church	False	-0.0281664416
"INFO:__main__:""how often do you have bowel offsets"""	positive	0.1104670465	-0.9916350245	1.102102071	n	n	when was your last bowel movement	how often do you have bowel movements	movements	offsets	how often do you have bowel offsets	False	0.198450682
"INFO:__main__:""do you think you eat anymore"""	positive	0.1078240499	-0.3843080401	0.49213209	n	n	how is your diet	do you think you eat well	well	anymore	do you think you eat anymore	False	-0.0561120316
"INFO:__main__:""do you revoke any sports"""	positive	0.1027726829	0.0207439214	0.0820287615	n	n	what do you think about the buckeyes	do you play any sports	play	revoke	do you revoke any sports	False	0.2205999848
"INFO:__main__:""add me about your diet ."""	positive	0.1023488864	-0.23768574	0.3400346264	n	n	how is your diet	tell me about your diet .	tell	add	add me about your diet .	False	-0.0398555984
"INFO:__main__:""is there any redness near the dig of the pain"""	positive	0.1022259891	-0.2586588264	0.3608848155	n	n	have you noticed any physical changes	is there any redness near the site of the pain	site	dig	is there any redness near the dig of the pain	False	-0.0080206403
"INFO:__main__:""what forms of medication would you like"""	positive	0.1020806953	-0.3100752532	0.4121559486	n	y	what kind of medicine is that	what kinds of medication would you like	kinds	forms	what forms of medication would you like	False	0.0439194046
"INFO:__main__:""how could you describe your diet"""	positive	0.0982006639	-0.0971552879	0.1953559518	y	y	how is your diet	how would you describe your diet	would	could	how could you describe your diet	False	-0.0103606884
"INFO:__main__:""how were things at work before your back injury knocked"""	positive	0.0963716209	-0.2667894065	0.3631610274	n	n	have you had back injury before	how were things at work before your back injury occurred	occurred	knocked	how were things at work before your back injury knocked	False	-0.0424536294
"INFO:__main__:""do you play any counts"""	positive	0.0921488032	-0.0718094409	0.163958244	n	n	what do you think about the buckeyes	do you play any sports	sports	counts	do you play any counts	False	0.1059167756
"INFO:__main__:""have you noticed any changes with your neck"""	positive	0.0913248286	-0.2852714956	0.3765963241	n	y	do you have any problems with your hip	have you noticed any issues with your neck	issues	changes	have you noticed any changes with your neck	False	-0.0756680321
"INFO:__main__:""do you fumble any sports"""	positive	0.0909416229	-0.0882481337	0.1791897565	n	n	what do you think about the buckeyes	do you play any sports	play	fumble	do you fumble any sports	False	0.2403792414
"INFO:__main__:""how old is your mam"""	positive	0.0907174349	-0.6004734635	0.6911908984	n	y	how old are your parents	how old is your mother	mother	mam	how old is your mam	False	0.3323530758
"INFO:__main__:""what other medications have you investigated"""	positive	0.0899941325	-0.2539076507	0.3439017832	n	n	what pills did you take	what other medications have you taken	taken	investigated	what other medications have you investigated	False	0.0554172674
"INFO:__main__:""can i retrieve your back"""	positive	0.0888558477	0.0294305403	0.0594253074	n	n	do an exam now	can i inspect your back	inspect	retrieve	can i retrieve your back	False	-0.0660812861
