n	y	when was your last bowel movement	how often do you have bowel movements	often	persistently	how persistently do you have bowel movements	False	0.138113199
n	n	when was your last bowel movement	how often do you have bowel movements	movements	journeys	how often do you have bowel journeys	False	0.1407025282
n	n	when was your last bowel movement	how often do you have bowel movements	often	permanently	how permanently do you have bowel movements	False	0.1473987612
n	n	when was your last bowel movement	how often do you have bowel movements	movements	trajectories	how often do you have bowel trajectories	False	0.1576844623
n	n	when was your last bowel movement	how often do you have bowel movements	movements	relocations	how often do you have bowel relocations	False	0.1623723669
n	n	when was your last bowel movement	how often do you have bowel movements	movements	removals	how often do you have bowel removals	False	0.1662399036
n	n	when was your last bowel movement	how often do you have bowel movements	movements	scrolls	how often do you have bowel scrolls	False	0.1823184234
n	n	when was your last bowel movement	how often do you have bowel movements	bowel	dysphagia	how often do you have dysphagia movements	False	0.1925034295
n	n	when was your last bowel movement	how often do you have bowel movements	movements	offsets	how often do you have bowel offsets	False	0.198450682
n	n	when was your last bowel movement	how often do you have bowel movements	movements	mobilizations	how often do you have bowel mobilizations	False	0.2842521256
n	n	when was your last bowel movement	how often do you have bowel movements	bowel	ileus	how often do you have ileus movements	False	0.345020424
n	n	when was your last bowel movement	how often do you have bowel movements	bowel	tenesmus	how often do you have tenesmus movements	False	0.4096248368
n	n	when was your last bowel movement	how often do you have bowel movements	bowel	anismus	how often do you have anismus movements	False	0.4096248368
n	n	when was your last bowel movement	how often do you have bowel movements	movements	movages	how often do you have bowel movages	False	0.4990584613
y	p	have you had back injury before	any history of back injury	history	past	any past of back injury	False	-0.1006340528
n	y	have you had back injury before	how were things at work before your back injury occurred	occurred	happened	how were things at work before your back injury happened	False	-0.0987490221
n	p	have you had back injury before	how were things at work before your back injury occurred	occurred	broke	how were things at work before your back injury broke	False	-0.0826591476
n	n	have you had back injury before	how were things at work before your back injury occurred	occurred	caused	how were things at work before your back injury caused	False	-0.0605851452
n	n	have you had back injury before	how were things at work before your back injury occurred	occurred	resulted	how were things at work before your back injury resulted	False	-0.0550224296
n	y	have you had back injury before	how were things at work before your back injury occurred	things	problems	how were problems at work before your back injury occurred	False	-0.0449760963
n	n	have you had back injury before	how were things at work before your back injury occurred	occurred	knocked	how were things at work before your back injury knocked	False	-0.0424536294
n	y	have you had back injury before	how were things at work before your back injury occurred	occurred	struck	how were things at work before your back injury struck	False	-0.0421184665
n	p	have you had back injury before	how were things at work before your back injury occurred	occurred	kicked	how were things at work before your back injury kicked	False	-0.0342886783
y	y	have you had back injury before	any history of back injury	history	record	any record of back injury	False	-0.0314386586
n	y	have you had back injury before	how were things at work before your back injury occurred	injury	wound	how were things at work before your back wound occurred	False	-0.0289848371
n	p	have you had back injury before	how were things at work before your back injury occurred	injury	suffering	how were things at work before your back suffering occurred	False	-0.025264968
n	n	have you had back injury before	how were things at work before your back injury occurred	things	reasons	how were reasons at work before your back injury occurred	False	-0.0252270209
n	n	have you had back injury before	have you injured your back previously	previously	initially	have you injured your back initially	False	-0.023975201
n	n	have you had back injury before	have you ever injured your back before	ever	alone	have you alone injured your back before	False	-0.0212682002
n	n	have you had back injury before	how were things at work before your back injury occurred	things	others	how were others at work before your back injury occurred	False	-0.0198881867
n	n	have you had back injury before	how were things at work before your back injury occurred	things	injuries	how were injuries at work before your back injury occurred	False	-0.019113764
n	p	have you had back injury before	how were things at work before your back injury occurred	work	job	how were things at job before your back injury occurred	False	-0.016791375
n	n	have you had back injury before	how were things at work before your back injury occurred	injury	victim	how were things at work before your back victim occurred	False	-0.015934155
n	p	have you had back injury before	how were things at work before your back injury occurred	injury	burn	how were things at work before your back burn occurred	False	-0.0151609815
n	n	have you had back injury before	any history of back injury	injury	loss	any history of back loss	False	-0.0140589642
n	y	have you had back injury before	have you ever injured your back before	ever	never	have you never injured your back before	False	-0.0115156118
n	n	have you had back injury before	how were things at work before your back injury occurred	injury	loss	how were things at work before your back loss occurred	False	-0.0095920834
n	n	have you had back injury before	how were things at work before your back injury occurred	occurred	signed	how were things at work before your back injury signed	False	-0.0083947854
n	y	have you had back injury before	how were things at work before your back injury occurred	injury	destruction	how were things at work before your back destruction occurred	False	-0.0020822633
n	n	have you had back injury before	any history of back injury	back	break	any history of break injury	False	-0.0010201973
n	n	have you had back injury before	how were things at work before your back injury occurred	back	break	how were things at work before your break injury occurred	False	0.0040313988
n	y	have you had back injury before	how were things at work before your back injury occurred	things	conditions	how were conditions at work before your back injury occurred	False	0.0056765145
n	y	have you had back injury before	how were things at work before your back injury occurred	things	difficulties	how were difficulties at work before your back injury occurred	False	0.0072376375
n	n	have you had back injury before	how were things at work before your back injury occurred	occurred	collapsed	how were things at work before your back injury collapsed	False	0.0083724141
n	y	have you had back injury before	any history of back injury	injury	suffering	any history of back suffering	False	0.0104615807
n	n	have you had back injury before	any history of back injury	injury	victim	any history of back victim	False	0.0106156562
n	p	have you had back injury before	any history of back injury	injury	wound	any history of back wound	False	0.0122289152
n	n	have you had back injury before	how were things at work before your back injury occurred	work	action	how were things at action before your back injury occurred	False	0.0159697642
n	n	have you had back injury before	how were things at work before your back injury occurred	back	away	how were things at work before your away injury occurred	False	0.0177153222
n	n	have you had back injury before	how were things at work before your back injury occurred	injury	bump	how were things at work before your back bump occurred	False	0.0177251316
n	n	have you had back injury before	how were things at work before your back injury occurred	occurred	sealed	how were things at work before your back injury sealed	False	0.0178301262
n	p	have you had back injury before	how were things at work before your back injury occurred	things	signs	how were signs at work before your back injury occurred	False	0.0182769366
n	n	have you had back injury before	how were things at work before your back injury occurred	occurred	swept	how were things at work before your back injury swept	False	0.0200687959
n	n	have you had back injury before	have you injured your back previously	previously	subsequently	have you injured your back subsequently	False	0.0218696947
n	n	have you had back injury before	how were things at work before your back injury occurred	things	calls	how were calls at work before your back injury occurred	False	0.0228945641
n	n	have you had back injury before	have you ever injured your back before	back	break	have you ever injured your break before	False	0.0231515932
n	n	have you had back injury before	any history of back injury	injury	knee	any history of back knee	False	0.0235371608
n	y	have you had back injury before	have you ever injured your back before	injured	killed	have you ever killed your back before	False	0.0244733327
n	n	have you had back injury before	have you injured your back previously	back	away	have you injured your away previously	False	0.0253226803
n	n	have you had back injury before	how were things at work before your back injury occurred	injury	knee	how were things at work before your back knee occurred	False	0.0269621123
n	n	have you had back injury before	how were things at work before your back injury occurred	injury	burden	how were things at work before your back burden occurred	False	0.0277541168
n	y	do you have any problems with your hip	have you noticed any issues with your neck	issues	changes	have you noticed any changes with your neck	False	-0.0756680321
n	n	do you have any problems with your hip	have you noticed any issues with your neck	issues	people	have you noticed any people with your neck	False	-0.0656055911
n	y	do you have any problems with your hip	have you noticed any issues with your neck	issues	differences	have you noticed any differences with your neck	False	-0.0595925862
n	n	do you have any problems with your hip	have you noticed any issues with your neck	issues	players	have you noticed any players with your neck	False	-0.055552155
n	n	do you have any problems with your hip	have you noticed any issues with your neck	issues	concerns	have you noticed any concerns with your neck	False	-0.0514135481
n	n	do you have any problems with your hip	have you noticed any issues with your neck	issues	risks	have you noticed any risks with your neck	False	-0.0484526663
n	n	do you have any problems with your hip	have you noticed any issues with your neck	issues	pieces	have you noticed any pieces with your neck	False	-0.0433013975
n	n	do you have any problems with your hip	have you noticed any issues with your neck	issues	words	have you noticed any words with your neck	False	-0.0414561918
n	n	do you have any problems with your hip	have you noticed any issues with your neck	noticed	marked	have you marked any issues with your neck	False	-0.0400432141
n	n	do you have any problems with your hip	have you noticed any issues with your neck	issues	cards	have you noticed any cards with your neck	False	-0.0330152055
n	n	do you have any problems with your hip	have you noticed any issues with your neck	noticed	looked	have you looked any issues with your neck	False	-0.0245882417
n	n	do you have any problems with your hip	have you noticed any issues with your neck	issues	answers	have you noticed any answers with your neck	False	-0.0221981867
n	n	do you have any problems with your hip	have you noticed any issues with your neck	issues	forms	have you noticed any forms with your neck	False	-0.0200865548
n	p	do you have any problems with your hip	have you noticed any issues with your neck	neck	brain	have you noticed any issues with your brain	False	-0.0200572647
n	n	do you have any problems with your hip	have you noticed any issues with your neck	issues	situations	have you noticed any situations with your neck	False	-0.0183447844
n	p	do you have any problems with your hip	have you noticed any issues with your neck	neck	shoulder	have you noticed any issues with your shoulder	False	-0.0134612636
n	p	do you have any problems with your hip	have you noticed any issues with your neck	issues	findings	have you noticed any findings with your neck	False	-0.010672008
n	n	do you have any problems with your hip	have you noticed any issues with your neck	issues	rules	have you noticed any rules with your neck	False	-0.0083112649
n	n	do you have any problems with your hip	have you noticed any issues with your neck	issues	decisions	have you noticed any decisions with your neck	False	-0.0064375992
n	n	do you have any problems with your hip	have you noticed any issues with your neck	issues	statements	have you noticed any statements with your neck	False	-0.0035451168
n	n	do you have any problems with your hip	have you noticed any issues with your neck	issues	relationships	have you noticed any relationships with your neck	False	-0.003177984
n	n	do you have any problems with your hip	have you noticed any issues with your neck	issues	lessons	have you noticed any lessons with your neck	False	-0.0012849203
n	n	do you have any problems with your hip	have you noticed any issues with your neck	issues	interviews	have you noticed any interviews with your neck	False	0.0027198586
n	y	do you have any problems with your hip	have you noticed any issues with your neck	noticed	noted	have you noted any issues with your neck	False	0.0032397635
n	p	do you have any problems with your hip	have you noticed any issues with your neck	neck	chest	have you noticed any issues with your chest	False	0.0058178516
n	n	do you have any problems with your hip	have you noticed any issues with your neck	issues	games	have you noticed any games with your neck	False	0.0116898784
n	n	do you have any problems with your hip	have you noticed any issues with your neck	issues	items	have you noticed any items with your neck	False	0.0118730724
n	n	do you have any problems with your hip	have you noticed any issues with your neck	issues	works	have you noticed any works with your neck	False	0.0128538801
n	n	do you have any problems with your hip	have you noticed any issues with your neck	issues	options	have you noticed any options with your neck	False	0.0133312216
n	n	do you have any problems with your hip	have you noticed any issues with your neck	issues	charges	have you noticed any charges with your neck	False	0.0148095047
n	n	do you have any problems with your hip	have you noticed any issues with your neck	issues	points	have you noticed any points with your neck	False	0.0155497435
n	n	do you have any problems with your hip	have you noticed any issues with your neck	issues	products	have you noticed any products with your neck	False	0.0160911432
n	n	do you have any problems with your hip	have you noticed any issues with your neck	issues	ties	have you noticed any ties with your neck	False	0.0162600992
n	n	do you have any problems with your hip	have you noticed any issues with your neck	issues	plans	have you noticed any plans with your neck	False	0.0171172854
n	n	do you have any problems with your hip	have you noticed any issues with your neck	issues	arguments	have you noticed any arguments with your neck	False	0.0190073553
n	n	do you have any problems with your hip	have you noticed any issues with your neck	issues	relations	have you noticed any relations with your neck	False	0.0194978316
n	n	do you have any problems with your hip	have you noticed any issues with your neck	issues	disagreements	have you noticed any disagreements with your neck	False	0.0230982572
n	p	do you have any problems with your hip	have you noticed any issues with your neck	noticed	viewed	have you viewed any issues with your neck	False	0.0247415771
n	n	do you have any problems with your hip	have you noticed any issues with your neck	issues	contacts	have you noticed any contacts with your neck	False	0.0269678677
n	n	do you have any problems with your hip	have you noticed any issues with your neck	issues	visits	have you noticed any visits with your neck	False	0.0285414678
n	n	do you have any problems with your hip	have you noticed any issues with your neck	issues	documents	have you noticed any documents with your neck	False	0.0298225506
n	y	do you have any problems with your hip	have you noticed any issues with your neck	noticed	observed	have you observed any issues with your neck	False	0.0331008114
n	y	do you have any problems with your hip	have you noticed any issues with your neck	noticed	dismissed	have you dismissed any issues with your neck	False	0.03551919
n	n	do you have any problems with your hip	have you noticed any issues with your neck	issues	disputes	have you noticed any disputes with your neck	False	0.039675657
n	n	do you have any problems with your hip	have you noticed any issues with your neck	issues	ingredients	have you noticed any ingredients with your neck	False	0.0444366638
n	n	do you have any problems with your hip	have you noticed any issues with your neck	issues	conflicts	have you noticed any conflicts with your neck	False	0.0497321856
n	n	do you have any problems with your hip	have you noticed any issues with your neck	noticed	stumbled	have you stumbled any issues with your neck	False	0.0513784172
n	n	do you have any problems with your hip	have you noticed any issues with your neck	issues	discussions	have you noticed any discussions with your neck	False	0.0517696071
n	n	do you have any problems with your hip	have you noticed any issues with your neck	issues	links	have you noticed any links with your neck	False	0.0528202018
n	n	do you have any problems with your hip	have you noticed any issues with your neck	issues	arrangements	have you noticed any arrangements with your neck	False	0.0537806364
n	n	have you noticed any physical changes	have you noticed and redness or itching at that site	site	tract	have you noticed and redness or itching at that tract	False	-0.1373134391
n	n	have you noticed any physical changes	have you noticed and redness or itching at that site	site	rough	have you noticed and redness or itching at that rough	False	-0.1276464677
n	n	have you noticed any physical changes	have you noticed and redness or itching at that site	site	dig	have you noticed and redness or itching at that dig	False	-0.1270137694
n	n	have you noticed any physical changes	is there any redness near the site of the pain	site	tract	is there any redness near the tract of the pain	False	-0.1048454561
n	y	have you noticed any physical changes	ok , is the pain feel like it is deep down , or towards the surface of the skin	ok	sure	sure , is the pain feel like it is deep down , or towards the surface of the skin	False	-0.1036501874
n	n	have you noticed any physical changes	have you noticed and redness or itching at that site	site	address	have you noticed and redness or itching at that address	False	-0.0973913315
n	y	have you noticed any physical changes	is there any redness near the site of the pain	redness	symptom	is there any symptom near the site of the pain	False	-0.0938957676
n	y	have you noticed any physical changes	ok , is the pain feel like it is deep down , or towards the surface of the skin	surface	face	ok , is the pain feel like it is deep down , or towards the face of the skin	False	-0.088127048
n	n	have you noticed any physical changes	have you noticed and redness or itching at that site	site	dump	have you noticed and redness or itching at that dump	False	-0.0855100241
n	n	have you noticed any physical changes	have you noticed and redness or itching at that site	site	apron	have you noticed and redness or itching at that apron	False	-0.0805752384
n	n	have you noticed any physical changes	have you noticed and redness or itching at that site	site	camp	have you noticed and redness or itching at that camp	False	-0.080284911
n	y	have you noticed any physical changes	ok , is the pain feel like it is deep down , or towards the surface of the skin	surface	side	ok , is the pain feel like it is deep down , or towards the side of the skin	False	-0.067005397
n	n	have you noticed any physical changes	is there any redness near the site of the pain	redness	encephalitis	is there any encephalitis near the site of the pain	False	-0.0618397975
n	y	have you noticed any physical changes	have you noticed and redness or itching at that site	itching	irritation	have you noticed and redness or irritation at that site	False	-0.0593034806
n	n	have you noticed any physical changes	ok , is the pain feel like it is deep down , or towards the surface of the skin	surface	ground	ok , is the pain feel like it is deep down , or towards the ground of the skin	False	-0.056841166
n	n	have you noticed any physical changes	have you noticed and redness or itching at that site	site	campsite	have you noticed and redness or itching at that campsite	False	-0.0533980664
n	p	have you noticed any physical changes	is there any redness near the site of the pain	pain	burn	is there any redness near the site of the burn	False	-0.04710494
n	n	have you noticed any physical changes	do you notice any swelling in your body	swelling	increasing	do you notice any increasing in your body	False	-0.0468124902
n	n	have you noticed any physical changes	have you noticed and redness or itching at that site	itching	headache	have you noticed and redness or headache at that site	False	-0.046677725
n	y	have you noticed any physical changes	ok , is the pain feel like it is deep down , or towards the surface of the skin	towards	toward	ok , is the pain feel like it is deep down , or toward the surface of the skin	False	-0.0449354405
n	n	have you noticed any physical changes	is there any redness near the site of the pain	site	camp	is there any redness near the camp of the pain	False	-0.0431675013
n	y	have you noticed any physical changes	have you noticed and redness or itching at that site	site	location	have you noticed and redness or itching at that location	False	-0.0353326057
n	y	have you noticed any physical changes	do you notice any swelling in your body	notice	observed	do you observed any swelling in your body	False	-0.0328254969
n	n	have you noticed any physical changes	have you noticed and redness or itching at that site	itching	redness	have you noticed and redness or redness at that site	True	-0.03220095
n	y	have you noticed any physical changes	is there any redness near the site of the pain	site	location	is there any redness near the location of the pain	False	-0.0305938802
n	n	have you noticed any physical changes	do you notice any swelling in your body	swelling	growing	do you notice any growing in your body	False	-0.0287370921
n	n	have you noticed any physical changes	have you noticed and redness or itching at that site	itching	case	have you noticed and redness or case at that site	False	-0.0286380999
n	n	have you noticed any physical changes	is there any redness near the site of the pain	site	rough	is there any redness near the rough of the pain	False	-0.0251328931
n	n	have you noticed any physical changes	ok , is the pain feel like it is deep down , or towards the surface of the skin	surface	skin	ok , is the pain feel like it is deep down , or towards the skin of the skin	True	-0.024002461
n	y	have you noticed any physical changes	do you notice any swelling in your body	notice	sense	do you sense any swelling in your body	False	-0.0233951581
n	y	have you noticed any physical changes	do you notice any swelling in your body	notice	see	do you see any swelling in your body	False	-0.0232933614
n	p	have you noticed any physical changes	do you notice any swelling in your body	notice	monitor	do you monitor any swelling in your body	False	-0.021120743
n	n	have you noticed any physical changes	ok , is the pain feel like it is deep down , or towards the surface of the skin	surface	bed	ok , is the pain feel like it is deep down , or towards the bed of the skin	False	-0.0207821155
n	n	have you noticed any physical changes	ok , is the pain feel like it is deep down , or towards the surface of the skin	feel	everything	ok , is the pain everything like it is deep down , or towards the surface of the skin	False	-0.0182480613
n	y	have you noticed any physical changes	is there any redness near the site of the pain	near	nearby	is there any redness nearby the site of the pain	False	-0.0181483168
n	n	have you noticed any physical changes	is there any redness near the site of the pain	site	address	is there any redness near the address of the pain	False	-0.0178208223
n	n	have you noticed any physical changes	have you noticed and redness or itching at that site	site	internet	have you noticed and redness or itching at that internet	False	-0.0174825525
n	n	have you noticed any physical changes	ok , is the pain feel like it is deep down , or towards the surface of the skin	feel	something	ok , is the pain something like it is deep down , or towards the surface of the skin	False	-0.0174227095
n	n	have you noticed any physical changes	have you noticed and redness or itching at that site	site	web	have you noticed and redness or itching at that web	False	-0.0165694836
n	p	have you noticed any physical changes	do you notice any swelling in your body	notice	determine	do you determine any swelling in your body	False	-0.0142989816
n	y	have you noticed any physical changes	have you noticed any skin changes	noticed	observed	have you observed any skin changes	False	-0.013616157
n	y	have you noticed any physical changes	do you notice any swelling in your body	notice	detect	do you detect any swelling in your body	False	-0.0131623483
n	n	have you noticed any physical changes	have you noticed any skin changes	changes	happens	have you noticed any skin happens	False	-0.0124748945
n	n	have you noticed any physical changes	have you noticed and redness or itching at that site	site	www	have you noticed and redness or itching at that www	False	-0.0098854798
n	n	have you noticed any physical changes	is there any redness near the site of the pain	site	dig	is there any redness near the dig of the pain	False	-0.0080206403
n	n	have you noticed any physical changes	do you notice any swelling in your body	notice	find	do you find any swelling in your body	False	-0.0073193578
n	n	can you eat	can yo utell me about your eating habits	yo	guys	can guys utell me about your eating habits	False	-0.1482383318
n	y	can you eat	can yo utell me about your eating habits	habits	ways	can yo utell me about your eating ways	False	0.0298668392
n	p	can you eat	can yo utell me about your eating habits	eating	eat	can yo utell me about your eat habits	False	0.0354461464
n	n	can you eat	can yo utell me about your eating habits	yo	lo	can lo utell me about your eating habits	False	0.0406163052
n	y	can you eat	can yo utell me about your eating habits	eating	meal	can yo utell me about your meal habits	False	0.0511763463
n	y	can you eat	can yo utell me about your eating habits	yo	ya	can ya utell me about your eating habits	False	0.0570056782
n	n	can you eat	can yo utell me about your eating habits	yo	poppin	can poppin utell me about your eating habits	False	0.0640649423
n	n	can you eat	can yo utell me about your eating habits	eating	ate	can yo utell me about your ate habits	False	0.0690352688
n	p	can you eat	can yo utell me about your eating habits	eating	consumption	can yo utell me about your consumption habits	False	0.0767084069
n	y	can you eat	can yo utell me about your eating habits	eating	feasting	can yo utell me about your feasting habits	False	0.0804341236
n	n	can you eat	can yo utell me about your eating habits	eating	bite	can yo utell me about your bite habits	False	0.0893141942
n	n	can you eat	can yo utell me about your eating habits	eating	tasting	can yo utell me about your tasting habits	False	0.0935557534
n	y	can you eat	can yo utell me about your eating habits	habits	characteristics	can yo utell me about your eating characteristics	False	0.0944196019
n	n	can you eat	can yo utell me about your eating habits	eating	mess	can yo utell me about your mess habits	False	0.1069350103
n	n	can you eat	can yo utell me about your eating habits	yo	tengo	can tengo utell me about your eating habits	False	0.1074338101
n	n	can you eat	can yo utell me about your eating habits	eating	overeat	can yo utell me about your overeat habits	False	0.1215262029
n	y	can you eat	can yo utell me about your eating habits	eating	dining	can yo utell me about your dining habits	False	0.1233462729
n	y	can you eat	can yo utell me about your eating habits	habits	quirks	can yo utell me about your eating quirks	False	0.1524262995
n	p	can you eat	can yo utell me about your eating habits	habits	appetites	can yo utell me about your eating appetites	False	0.1527584368
n	y	can you eat	can yo utell me about your eating habits	eating	gorging	can yo utell me about your gorging habits	False	0.164305311
n	n	can you eat	can yo utell me about your eating habits	yo	gasolina	can gasolina utell me about your eating habits	False	0.1787222417
n	y	can you eat	can yo utell me about your eating habits	eating	lunching	can yo utell me about your lunching habits	False	0.1917821364
n	n	can you eat	can yo utell me about your eating habits	eating	graze	can yo utell me about your graze habits	False	0.1975150387
n	n	can you eat	can yo utell me about your eating habits	eating	ravenously	can yo utell me about your ravenously habits	False	0.2152618677
n	y	can you eat	can yo utell me about your eating habits	habits	idiosyncrasies	can yo utell me about your eating idiosyncrasies	False	0.2165403094
n	n	can you eat	can yo utell me about your eating habits	eating	browse	can yo utell me about your browse habits	False	0.2287370362
n	p	can you eat	can yo utell me about your eating habits	habits	aversions	can yo utell me about your eating aversions	False	0.2287392563
n	p	can you eat	can yo utell me about your eating habits	eating	ham	can yo utell me about your ham habits	False	0.2438193089
n	n	can you eat	can yo utell me about your eating habits	eating	engorgement	can yo utell me about your engorgement habits	False	0.2541834385
n	n	can you eat	can yo utell me about your eating habits	eating	supping	can yo utell me about your supping habits	False	0.2591452795
n	n	can you eat	can yo utell me about your eating habits	yo	muriega	can muriega utell me about your eating habits	False	0.3340706514
n	n	can you eat	can yo utell me about your eating habits	yo	jonwayne	can jonwayne utell me about your eating habits	False	0.3340706514
n	n	can you eat	can yo utell me about your eating habits	yo	jinusean	can jinusean utell me about your eating habits	False	0.3340706514
n	n	can you eat	can yo utell me about your eating habits	yo	stylee	can stylee utell me about your eating habits	False	0.3340706514
n	n	can you eat	can yo utell me about your eating habits	eating	omophagia	can yo utell me about your omophagia habits	False	0.4872370283
n	n	can you eat	can yo utell me about your eating habits	eating	mycophagy	can yo utell me about your mycophagy habits	False	0.4872370283
n	n	can you eat	can yo utell me about your eating habits	eating	jongshin	can yo utell me about your jongshin habits	False	0.4872370283
n	n	can you eat	can yo utell me about your eating habits	eating	scatophagy	can yo utell me about your scatophagy habits	False	0.4872370283
n	n	can you eat	can yo utell me about your eating habits	eating	repletion	can yo utell me about your repletion habits	False	0.4872370283
n	n	can you eat	can yo utell me about your eating habits	eating	coprophagy	can yo utell me about your coprophagy habits	False	0.4872370283
n	n	can you eat	can yo utell me about your eating habits	yo	guys	can guys utell me about your eating habits	False	-0.1482383318
n	n	can you eat	can yo utell me about your eating habits	habits	ways	can yo utell me about your eating ways	False	0.0298668392
n	n	can you eat	can yo utell me about your eating habits	eating	eat	can yo utell me about your eat habits	False	0.0354461464
n	n	can you eat	can yo utell me about your eating habits	yo	lo	can lo utell me about your eating habits	False	0.0406163052
n	y	can you eat	can yo utell me about your eating habits	eating	meal	can yo utell me about your meal habits	False	0.0511763463
n	n	can you eat	can yo utell me about your eating habits	yo	ya	can ya utell me about your eating habits	False	0.0570056782
n	n	can you eat	can yo utell me about your eating habits	yo	poppin	can poppin utell me about your eating habits	False	0.0640649423
n	n	can you eat	can yo utell me about your eating habits	eating	ate	can yo utell me about your ate habits	False	0.0690352688
n	p	can you eat	can yo utell me about your eating habits	eating	consumption	can yo utell me about your consumption habits	False	0.0767084069
n	p	can you eat	can yo utell me about your eating habits	eating	feasting	can yo utell me about your feasting habits	False	0.0804341236
n	n	what is your religious preference	do you go to church	church	perform	do you go to perform	False	-0.0881728017
n	n	what is your religious preference	are you a spiritual person	person	life	are you a spiritual life	True	-0.0580962766
n	y	what is your religious preference	do you consider yourself a religious person	person	subject	do you consider yourself a religious subject	False	-0.0565498476
n	n	what is your religious preference	do you consider yourself a religious person	person	question	do you consider yourself a religious question	False	-0.0558689195
n	p	what is your religious preference	are you a spiritual person	person	self	are you a spiritual self	False	-0.0548291842
n	n	what is your religious preference	do you go to church	go	follow	do you follow to church	False	-0.0528108265
n	n	what is your religious preference	would you consider yourself to be a spiritual person	person	question	would you consider yourself to be a spiritual question	False	-0.0501592238
n	n	what is your religious preference	do you consider yourself a religious person	person	reason	do you consider yourself a religious reason	False	-0.0480389444
n	n	what is your religious preference	would you consider yourself to be a spiritual person	person	hope	would you consider yourself to be a spiritual hope	False	-0.0409750289
n	n	what is your religious preference	would you consider yourself to be a spiritual person	spiritual	moral	would you consider yourself to be a moral person	False	-0.0401374922
n	n	what is your religious preference	are you a spiritual person	person	expression	are you a spiritual expression	False	-0.0378715401
n	n	what is your religious preference	are you a spiritual person	person	relative	are you a spiritual relative	False	-0.0360328242
y	n	what is your religious preference	would you consider yourself to be a spiritual person	person	sort	would you consider yourself to be a spiritual sort	False	-0.0339621099
n	n	what is your religious preference	do you consider yourself a religious person	person	purpose	do you consider yourself a religious purpose	False	-0.0335136091
n	n	what is your religious preference	do you consider yourself a religious person	person	presence	do you consider yourself a religious presence	False	-0.0322813778
n	p	what is your religious preference	do you go to church	go	walk	do you walk to church	False	-0.0301507681
n	n	what is your religious preference	are you a spiritual person	person	dignity	are you a spiritual dignity	False	-0.0300745542
n	p	what is your religious preference	would you consider yourself to be a spiritual person	person	life	would you consider yourself to be a spiritual life	True	-0.0290311049
n	y	what is your religious preference	do you go to church	go	come	do you come to church	False	-0.0287452547
n	n	what is your religious preference	do you consider yourself a religious person	person	authority	do you consider yourself a religious authority	False	-0.0287222828
n	p	what is your religious preference	do you go to church	go	retreat	do you retreat to church	False	-0.028180662
n	p	what is your religious preference	do you go to church	go	return	do you return to church	False	-0.0281664416
n	n	what is your religious preference	are you a spiritual person	spiritual	mental	are you a mental person	False	-0.0268019019
n	n	what is your religious preference	would you consider yourself to be a spiritual person	person	presence	would you consider yourself to be a spiritual presence	False	-0.0252399013
n	n	what is your religious preference	would you consider yourself to be a spiritual person	spiritual	mental	would you consider yourself to be a mental person	False	-0.0238008752
n	n	what is your religious preference	do you consider yourself a religious person	person	matter	do you consider yourself a religious matter	False	-0.0230272654
n	n	what is your religious preference	would you consider yourself to be a spiritual person	person	matter	would you consider yourself to be a spiritual matter	False	-0.0216173839
n	n	what is your religious preference	do you consider yourself a religious person	person	life	do you consider yourself a religious life	True	-0.0202895061
n	n	what is your religious preference	do you go to church	go	take	do you take to church	False	-0.019530033
y	n	what is your religious preference	would you consider yourself to be a spiritual person	person	self	would you consider yourself to be a spiritual self	False	-0.0192364536
n	n	what is your religious preference	do you consider yourself a religious person	person	expression	do you consider yourself a religious expression	False	-0.0168900249
n	n	what is your religious preference	would you consider yourself to be a spiritual person	person	process	would you consider yourself to be a spiritual process	False	-0.0161943891
n	n	what is your religious preference	do you consider yourself a religious person	person	form	do you consider yourself a religious form	False	-0.015353227
n	y	what is your religious preference	does faith have any importance in your life	faith	belief	does belief have any importance in your life	False	-0.0152087241
n	n	what is your religious preference	are you a spiritual person	person	purpose	are you a spiritual purpose	False	-0.0147247303
n	n	what is your religious preference	are you a spiritual person	person	presence	are you a spiritual presence	False	-0.0135663746
n	n	what is your religious preference	would you consider yourself to be a spiritual person	person	authority	would you consider yourself to be a spiritual authority	False	-0.0135613917
n	n	what is your religious preference	do you go to church	go	turn	do you turn to church	False	-0.0135515367
n	n	what is your religious preference	do you consider yourself a religious person	person	interest	do you consider yourself a religious interest	False	-0.0134193654
n	n	what is your religious preference	do you go to church	go	step	do you step to church	False	-0.0127274287
y	n	mr.	hi mr. wililkns , my name is nik sarac and i am a medical student , i will be taking your meidcal history today	sarac	douchand	hi mr. wililkns , my name is nik douchand and i am a medical student , i will be taking your meidcal history today	False	-0.487417297
y	n	mr.	hi mr. wililkns , my name is nik sarac and i am a medical student , i will be taking your meidcal history today	sarac	prene	hi mr. wililkns , my name is nik prene and i am a medical student , i will be taking your meidcal history today	False	-0.487417297
y	n	mr.	hi mr. wililkns , my name is nik sarac and i am a medical student , i will be taking your meidcal history today	sarac	dhaene	hi mr. wililkns , my name is nik dhaene and i am a medical student , i will be taking your meidcal history today	False	-0.487417297
y	n	mr.	hi mr. wililkns , my name is nik sarac and i am a medical student , i will be taking your meidcal history today	sarac	delrieux	hi mr. wililkns , my name is nik delrieux and i am a medical student , i will be taking your meidcal history today	False	-0.487417297
